codepoint,imagepath,rawcode,desc
U+0921 U+094D U+0930,image/0921-094D-0930.svg,ड्र,DDA + HALANT + RA
U+0921 U+094D U+0932,image/0921-094D-0932.svg,ड्ल,DDA + HALANT + LA
U+0921 U+094D U+0935,image/0921-094D-0935.svg,ड्व,DDA + HALANT + VA
U+0921 U+094D U+0936,image/0921-094D-0936.svg,ड्श,DDA + HALANT + SHA
U+0921 U+094D U+0937,image/0921-094D-0937.svg,ड्ष,DDA + HALANT + SSA
U+0921 U+094D U+0938,image/0921-094D-0938.svg,ड्स,DDA + HALANT + SA
U+0921 U+094D U+0939,image/0921-094D-0939.svg,ड्ह,DDA + HALANT + HA
U+0922 U+094D U+0915,image/0922-094D-0915.svg,ढ्क,DDHA + HALANT + KA
U+0922 U+094D U+0916,image/0922-094D-0916.svg,ढ्ख,DDHA + HALANT + KHA
U+0922 U+094D U+0917,image/0922-094D-0917.svg,ढ्ग,DDHA + HALANT + GA
U+0922 U+094D U+0918,image/0922-094D-0918.svg,ढ्घ,DDHA + HALANT + GHA
U+0922 U+094D U+0919,image/0922-094D-0919.svg,ढ्ङ,DDHA + HALANT + NGA
U+0922 U+094D U+091A,image/0922-094D-091A.svg,ढ्च,DDHA + HALANT + CA
U+0922 U+094D U+091B,image/0922-094D-091B.svg,ढ्छ,DDHA + HALANT + CHA
U+0922 U+094D U+091C,image/0922-094D-091C.svg,ढ्ज,DDHA + HALANT + JA
U+0922 U+094D U+091D,image/0922-094D-091D.svg,ढ्झ,DDHA + HALANT + JHA
U+0922 U+094D U+091E,image/0922-094D-091E.svg,ढ्ञ,DDHA + HALANT + NYA
U+0922 U+094D U+091F,image/0922-094D-091F.svg,ढ्ट,DDHA + HALANT + TTA
U+0922 U+094D U+0920,image/0922-094D-0920.svg,ढ्ठ,DDHA + HALANT + TTHA
U+0922 U+094D U+0921,image/0922-094D-0921.svg,ढ्ड,DDHA + HALANT + DDA
U+0922 U+094D U+0922,image/0922-094D-0922.svg,ढ्ढ,DDHA + HALANT + DDHA
U+0922 U+094D U+0923,image/0922-094D-0923.svg,ढ्ण,DDHA + HALANT + NNA
U+0922 U+094D U+0924,image/0922-094D-0924.svg,ढ्त,DDHA + HALANT + TA
U+0922 U+094D U+0925,image/0922-094D-0925.svg,ढ्थ,DDHA + HALANT + THA
U+0922 U+094D U+0926,image/0922-094D-0926.svg,ढ्द,DDHA + HALANT + DA
U+0922 U+094D U+0927,image/0922-094D-0927.svg,ढ्ध,DDHA + HALANT + DHA
U+0922 U+094D U+0928,image/0922-094D-0928.svg,ढ्न,DDHA + HALANT + NA
U+0922 U+094D U+092A,image/0922-094D-092A.svg,ढ्प,DDHA + HALANT + PA
U+0922 U+094D U+092B,image/0922-094D-092B.svg,ढ्फ,DDHA + HALANT + PHA
U+0922 U+094D U+092C,image/0922-094D-092C.svg,ढ्ब,DDHA + HALANT + BA
U+0922 U+094D U+092D,image/0922-094D-092D.svg,ढ्भ,DDHA + HALANT + BHA
U+0922 U+094D U+092E,image/0922-094D-092E.svg,ढ्म,DDHA + HALANT + MA
U+0922 U+094D U+092F,image/0922-094D-092F.svg,ढ्य,DDHA + HALANT + YA
U+0922 U+094D U+0930,image/0922-094D-0930.svg,ढ्र,DDHA + HALANT + RA
U+0922 U+094D U+0932,image/0922-094D-0932.svg,ढ्ल,DDHA + HALANT + LA
U+0922 U+094D U+0935,image/0922-094D-0935.svg,ढ्व,DDHA + HALANT + VA
U+0922 U+094D U+0936,image/0922-094D-0936.svg,ढ्श,DDHA + HALANT + SHA
U+0922 U+094D U+0937,image/0922-094D-0937.svg,ढ्ष,DDHA + HALANT + SSA
U+0922 U+094D U+0938,image/0922-094D-0938.svg,ढ्स,DDHA + HALANT + SA
U+0922 U+094D U+0939,image/0922-094D-0939.svg,ढ्ह,DDHA + HALANT + HA
U+0923 U+094D U+0915,image/0923-094D-0915.svg,ण्क,NNA + HALANT + KA
U+0923 U+094D U+0916,image/0923-094D-0916.svg,ण्ख,NNA + HALANT + KHA
U+0923 U+094D U+0917,image/0923-094D-0917.svg,ण्ग,NNA + HALANT + GA
U+0923 U+094D U+0918,image/0923-094D-0918.svg,ण्घ,NNA + HALANT + GHA
U+0923 U+094D U+0919,image/0923-094D-0919.svg,ण्ङ,NNA + HALANT + NGA
U+0923 U+094D U+091A,image/0923-094D-091A.svg,ण्च,NNA + HALANT + CA
U+0923 U+094D U+091B,image/0923-094D-091B.svg,ण्छ,NNA + HALANT + CHA
U+0923 U+094D U+091C,image/0923-094D-091C.svg,ण्ज,NNA + HALANT + JA
U+0923 U+094D U+091D,image/0923-094D-091D.svg,ण्झ,NNA + HALANT + JHA
U+0923 U+094D U+091E,image/0923-094D-091E.svg,ण्ञ,NNA + HALANT + NYA
U+0923 U+094D U+091F,image/0923-094D-091F.svg,ण्ट,NNA + HALANT + TTA
U+0923 U+094D U+0920,image/0923-094D-0920.svg,ण्ठ,NNA + HALANT + TTHA
U+0923 U+094D U+0921,image/0923-094D-0921.svg,ण्ड,NNA + HALANT + DDA
U+0923 U+094D U+0922,image/0923-094D-0922.svg,ण्ढ,NNA + HALANT + DDHA
U+0923 U+094D U+0923,image/0923-094D-0923.svg,ण्ण,NNA + HALANT + NNA
U+0923 U+094D U+0924,image/0923-094D-0924.svg,ण्त,NNA + HALANT + TA
U+0923 U+094D U+0925,image/0923-094D-0925.svg,ण्थ,NNA + HALANT + THA
U+0923 U+094D U+0926,image/0923-094D-0926.svg,ण्द,NNA + HALANT + DA
U+0923 U+094D U+0927,image/0923-094D-0927.svg,ण्ध,NNA + HALANT + DHA
U+0923 U+094D U+0928,image/0923-094D-0928.svg,ण्न,NNA + HALANT + NA
U+0923 U+094D U+092A,image/0923-094D-092A.svg,ण्प,NNA + HALANT + PA
U+0923 U+094D U+092B,image/0923-094D-092B.svg,ण्फ,NNA + HALANT + PHA
U+0923 U+094D U+092C,image/0923-094D-092C.svg,ण्ब,NNA + HALANT + BA
U+0923 U+094D U+092D,image/0923-094D-092D.svg,ण्भ,NNA + HALANT + BHA
U+0923 U+094D U+092E,image/0923-094D-092E.svg,ण्म,NNA + HALANT + MA
U+0923 U+094D U+092F,image/0923-094D-092F.svg,ण्य,NNA + HALANT + YA
U+0923 U+094D U+0930,image/0923-094D-0930.svg,ण्र,NNA + HALANT + RA
U+0923 U+094D U+0932,image/0923-094D-0932.svg,ण्ल,NNA + HALANT + LA
U+0923 U+094D U+0935,image/0923-094D-0935.svg,ण्व,NNA + HALANT + VA
U+0923 U+094D U+0936,image/0923-094D-0936.svg,ण्श,NNA + HALANT + SHA
U+0923 U+094D U+0937,image/0923-094D-0937.svg,ण्ष,NNA + HALANT + SSA
U+0923 U+094D U+0938,image/0923-094D-0938.svg,ण्स,NNA + HALANT + SA
U+0923 U+094D U+0939,image/0923-094D-0939.svg,ण्ह,NNA + HALANT + HA
U+0924 U+094D U+0915,image/0924-094D-0915.svg,त्क,TA + HALANT + KA
U+0924 U+094D U+0916,image/0924-094D-0916.svg,त्ख,TA + HALANT + KHA
U+0924 U+094D U+0917,image/0924-094D-0917.svg,त्ग,TA + HALANT + GA
U+0924 U+094D U+0918,image/0924-094D-0918.svg,त्घ,TA + HALANT + GHA
U+0924 U+094D U+0919,image/0924-094D-0919.svg,त्ङ,TA + HALANT + NGA
U+0924 U+094D U+091A,image/0924-094D-091A.svg,त्च,TA + HALANT + CA
U+0924 U+094D U+091B,image/0924-094D-091B.svg,त्छ,TA + HALANT + CHA
U+0924 U+094D U+091C,image/0924-094D-091C.svg,त्ज,TA + HALANT + JA
U+0924 U+094D U+091D,image/0924-094D-091D.svg,त्झ,TA + HALANT + JHA
U+0924 U+094D U+091E,image/0924-094D-091E.svg,त्ञ,TA + HALANT + NYA
U+0924 U+094D U+091F,image/0924-094D-091F.svg,त्ट,TA + HALANT + TTA
U+0924 U+094D U+0920,image/0924-094D-0920.svg,त्ठ,TA + HALANT + TTHA
U+0924 U+094D U+0921,image/0924-094D-0921.svg,त्ड,TA + HALANT + DDA
U+0924 U+094D U+0922,image/0924-094D-0922.svg,त्ढ,TA + HALANT + DDHA
U+0924 U+094D U+0923,image/0924-094D-0923.svg,त्ण,TA + HALANT + NNA
U+0924 U+094D U+0924,image/0924-094D-0924.svg,त्त,TA + HALANT + TA
U+0924 U+094D U+0925,image/0924-094D-0925.svg,त्थ,TA + HALANT + THA
U+0924 U+094D U+0926,image/0924-094D-0926.svg,त्द,TA + HALANT + DA
U+0924 U+094D U+0927,image/0924-094D-0927.svg,त्ध,TA + HALANT + DHA
U+0924 U+094D U+0928,image/0924-094D-0928.svg,त्न,TA + HALANT + NA
U+0924 U+094D U+092A,image/0924-094D-092A.svg,त्प,TA + HALANT + PA
U+0924 U+094D U+092B,image/0924-094D-092B.svg,त्फ,TA + HALANT + PHA
U+0924 U+094D U+092C,image/0924-094D-092C.svg,त्ब,TA + HALANT + BA
U+0924 U+094D U+092D,image/0924-094D-092D.svg,त्भ,TA + HALANT + BHA
U+0924 U+094D U+092E,image/0924-094D-092E.svg,त्म,TA + HALANT + MA
U+0924 U+094D U+092F,image/0924-094D-092F.svg,त्य,TA + HALANT + YA
U+0924 U+094D U+0930,image/0924-094D-0930.svg,त्र,TA + HALANT + RA
U+0924 U+094D U+0932,image/0924-094D-0932.svg,त्ल,TA + HALANT + LA
U+0924 U+094D U+0935,image/0924-094D-0935.svg,त्व,TA + HALANT + VA
U+0924 U+094D U+0936,image/0924-094D-0936.svg,त्श,TA + HALANT + SHA
U+0924 U+094D U+0937,image/0924-094D-0937.svg,त्ष,TA + HALANT + SSA
U+0924 U+094D U+0938,image/0924-094D-0938.svg,त्स,TA + HALANT + SA
U+0924 U+094D U+0939,image/0924-094D-0939.svg,त्ह,TA + HALANT + HA
U+0925 U+094D U+0915,image/0925-094D-0915.svg,थ्क,THA + HALANT + KA
U+0925 U+094D U+0916,image/0925-094D-0916.svg,थ्ख,THA + HALANT + KHA
U+0925 U+094D U+0917,image/0925-094D-0917.svg,थ्ग,THA + HALANT + GA
U+0925 U+094D U+0918,image/0925-094D-0918.svg,थ्घ,THA + HALANT + GHA
U+0925 U+094D U+0919,image/0925-094D-0919.svg,थ्ङ,THA + HALANT + NGA
U+0925 U+094D U+091A,image/0925-094D-091A.svg,थ्च,THA + HALANT + CA
U+0925 U+094D U+091B,image/0925-094D-091B.svg,थ्छ,THA + HALANT + CHA
U+0925 U+094D U+091C,image/0925-094D-091C.svg,थ्ज,THA + HALANT + JA
U+0925 U+094D U+091D,image/0925-094D-091D.svg,थ्झ,THA + HALANT + JHA
U+0925 U+094D U+091E,image/0925-094D-091E.svg,थ्ञ,THA + HALANT + NYA
U+0925 U+094D U+091F,image/0925-094D-091F.svg,थ्ट,THA + HALANT + TTA
U+0925 U+094D U+0920,image/0925-094D-0920.svg,थ्ठ,THA + HALANT + TTHA
U+0925 U+094D U+0921,image/0925-094D-0921.svg,थ्ड,THA + HALANT + DDA
U+0925 U+094D U+0922,image/0925-094D-0922.svg,थ्ढ,THA + HALANT + DDHA
U+0925 U+094D U+0923,image/0925-094D-0923.svg,थ्ण,THA + HALANT + NNA
U+0925 U+094D U+0924,image/0925-094D-0924.svg,थ्त,THA + HALANT + TA
U+0925 U+094D U+0925,image/0925-094D-0925.svg,थ्थ,THA + HALANT + THA
U+0925 U+094D U+0926,image/0925-094D-0926.svg,थ्द,THA + HALANT + DA
U+0925 U+094D U+0927,image/0925-094D-0927.svg,थ्ध,THA + HALANT + DHA
U+0925 U+094D U+0928,image/0925-094D-0928.svg,थ्न,THA + HALANT + NA
U+0925 U+094D U+092A,image/0925-094D-092A.svg,थ्प,THA + HALANT + PA
U+0925 U+094D U+092B,image/0925-094D-092B.svg,थ्फ,THA + HALANT + PHA
U+0925 U+094D U+092C,image/0925-094D-092C.svg,थ्ब,THA + HALANT + BA
U+0925 U+094D U+092D,image/0925-094D-092D.svg,थ्भ,THA + HALANT + BHA
U+0925 U+094D U+092E,image/0925-094D-092E.svg,थ्म,THA + HALANT + MA
U+0925 U+094D U+092F,image/0925-094D-092F.svg,थ्य,THA + HALANT + YA
U+0925 U+094D U+0930,image/0925-094D-0930.svg,थ्र,THA + HALANT + RA
U+0925 U+094D U+0932,image/0925-094D-0932.svg,थ्ल,THA + HALANT + LA
U+0925 U+094D U+0935,image/0925-094D-0935.svg,थ्व,THA + HALANT + VA
U+0925 U+094D U+0936,image/0925-094D-0936.svg,थ्श,THA + HALANT + SHA
U+0925 U+094D U+0937,image/0925-094D-0937.svg,थ्ष,THA + HALANT + SSA
U+0925 U+094D U+0938,image/0925-094D-0938.svg,थ्स,THA + HALANT + SA
U+0925 U+094D U+0939,image/0925-094D-0939.svg,थ्ह,THA + HALANT + HA
U+0926 U+094D U+0915,image/0926-094D-0915.svg,द्क,DA + HALANT + KA
U+0926 U+094D U+0916,image/0926-094D-0916.svg,द्ख,DA + HALANT + KHA
U+0926 U+094D U+0917,image/0926-094D-0917.svg,द्ग,DA + HALANT + GA
U+0926 U+094D U+0918,image/0926-094D-0918.svg,द्घ,DA + HALANT + GHA
U+0926 U+094D U+0919,image/0926-094D-0919.svg,द्ङ,DA + HALANT + NGA
U+0926 U+094D U+091A,image/0926-094D-091A.svg,द्च,DA + HALANT + CA
U+0926 U+094D U+091B,image/0926-094D-091B.svg,द्छ,DA + HALANT + CHA
U+0926 U+094D U+091C,image/0926-094D-091C.svg,द्ज,DA + HALANT + JA
U+0926 U+094D U+091D,image/0926-094D-091D.svg,द्झ,DA + HALANT + JHA
U+0926 U+094D U+091E,image/0926-094D-091E.svg,द्ञ,DA + HALANT + NYA
U+0926 U+094D U+091F,image/0926-094D-091F.svg,द्ट,DA + HALANT + TTA
U+0926 U+094D U+0920,image/0926-094D-0920.svg,द्ठ,DA + HALANT + TTHA
U+0926 U+094D U+0921,image/0926-094D-0921.svg,द्ड,DA + HALANT + DDA
U+0926 U+094D U+0922,image/0926-094D-0922.svg,द्ढ,DA + HALANT + DDHA
U+0926 U+094D U+0923,image/0926-094D-0923.svg,द्ण,DA + HALANT + NNA
U+0926 U+094D U+0924,image/0926-094D-0924.svg,द्त,DA + HALANT + TA
U+0926 U+094D U+0925,image/0926-094D-0925.svg,द्थ,DA + HALANT + THA
U+0926 U+094D U+0926,image/0926-094D-0926.svg,द्द,DA + HALANT + DA
U+0926 U+094D U+0927,image/0926-094D-0927.svg,द्ध,DA + HALANT + DHA
U+0926 U+094D U+0928,image/0926-094D-0928.svg,द्न,DA + HALANT + NA
U+0926 U+094D U+092A,image/0926-094D-092A.svg,द्प,DA + HALANT + PA
U+0926 U+094D U+092B,image/0926-094D-092B.svg,द्फ,DA + HALANT + PHA
U+0926 U+094D U+092C,image/0926-094D-092C.svg,द्ब,DA + HALANT + BA
U+0926 U+094D U+092D,image/0926-094D-092D.svg,द्भ,DA + HALANT + BHA
U+0926 U+094D U+092E,image/0926-094D-092E.svg,द्म,DA + HALANT + MA
U+0926 U+094D U+092F,image/0926-094D-092F.svg,द्य,DA + HALANT + YA
U+0926 U+094D U+0930,image/0926-094D-0930.svg,द्र,DA + HALANT + RA
