codepoint,imagepath,rawcode,desc
U+09AE U+09CD U+09AC,image/09AE-09CD-09AC.svg,ম্ব,MA + HALANT + BA
U+09AE U+09CD U+09AD,image/09AE-09CD-09AD.svg,ম্ভ,MA + HALANT + BHA
U+09AE U+09CD U+09AD U+09CD U+09F0,image/09AE-09CD-09AD-09CD-09F0.svg,ম্ভ্ৰ,MA + HALANT + BHA + HALANT + RA
U+09AE U+09CD U+09AE,image/09AE-09CD-09AE.svg,ম্ম,MA + HALANT + MA
U+09AE U+09CD U+09B2,image/09AE-09CD-09B2.svg,ম্ল,MA + HALANT + LA
U+09AE U+09CD U+09F0,image/09AE-09CD-09F0.svg,ম্ৰ,MA + HALANT + RA
U+09B2 U+09CD U+0995,image/09B2-09CD-0995.svg,ল্ক,LA + HALANT + KA
U+09B2 U+09CD U+0997,image/09B2-09CD-0997.svg,ল্গ,LA + HALANT + GA
U+09B2 U+09CD U+09AA,image/09B2-09CD-09AA.svg,ল্প,LA + HALANT + PA
U+09B2 U+09CD U+09AB,image/09B2-09CD-09AB.svg,ল্ফ,LA + HALANT + PHA
U+09B2 U+09CD U+09AC,image/09B2-09CD-09AC.svg,ল্ব,LA + HALANT + BA
U+09B2 U+09CD U+09AE,image/09B2-09CD-09AE.svg,ল্ম,LA + HALANT + MA
U+09B2 U+09CD U+09B2,image/09B2-09CD-09B2.svg,ল্ল,LA + HALANT + LA
U+09B6 U+09CD U+099A,image/09B6-09CD-099A.svg,শ্চ,SHA + HALANT + CA
U+09B6 U+09CD U+09AC,image/09B6-09CD-09AC.svg,শ্ব,SHA + HALANT + BA
U+09B6 U+09CD U+09AE,image/09B6-09CD-09AE.svg,শ্ম,SHA + HALANT + MA
U+09B6 U+09CD U+09B2,image/09B6-09CD-09B2.svg,শ্ল,SHA + HALANT + LA
U+09B6 U+09CD U+09F0,image/09B6-09CD-09F0.svg,শ্ৰ,SHA + HALANT + RA
U+09B7 U+09CD U+0995,image/09B7-09CD-0995.svg,ষ্ক,SSA + HALANT + KA
U+09B7 U+09CD U+099E,image/09B7-09CD-099E.svg,ষ্ণ,SSA + HALANT + NYA
U+09B7 U+09CD U+099E U+09C1,image/09B7-09CD-099E-09C1.svg,ষ্ণু,SSA + HALANT + NYA + VOWEL SIGN U
U+09B7 U+09CD U+099F,image/09B7-09CD-099F.svg,ষ্ট,SSA + HALANT + TTA
U+09B7 U+09CD U+099F U+09CD U+09F0,image/09B7-09CD-099F-09CD-09F0.svg,ষ্ট্ৰ,SSA + HALANT + TTA + HALANT + RA
U+09B7 U+09CD U+09A0,image/09B7-09CD-09A0.svg,ষ্ঠ,SSA + HALANT + TTHA
U+09B7 U+09CD U+09AA,image/09B7-09CD-09AA.svg,ষ্প,SSA + HALANT + PA
U+09B7 U+09CD U+09AA U+09CD U+09F0,image/09B7-09CD-09AA-09CD-09F0.svg,ষ্প্ৰ,SSA + HALANT + PA + HALANT + RA
U+09B7 U+09CD U+09AB,image/09B7-09CD-09AB.svg,ষ্ফ,SSA + HALANT + PHA
U+09B7 U+09CD U+09AC,image/09B7-09CD-09AC.svg,ষ্ব,SSA + HALANT + BA
U+09B7 U+09CD U+09AE,image/09B7-09CD-09AE.svg,ষ্ম,SSA + HALANT + MA
U+09B8 U+09CD U+0995,image/09B8-09CD-0995.svg,স্ক,SA + HALANT + KA
U+09B8 U+09CD U+0996,image/09B8-09CD-0996.svg,স্খ,SA + HALANT + KHA
U+09B8 U+09CD U+09A4,image/09B8-09CD-09A4.svg,স্ত,SA + HALANT + TA
U+09B8 U+09CD U+09A4 U+09CD U+09F0,image/09B8-09CD-09A4-09CD-09F0.svg,স্ত্ৰ,SA + HALANT + TA + HALANT + TA
U+09B8 U+09CD U+09A5,image/09B8-09CD-09A5.svg,স্থ,SA + HALANT + THA
U+09B8 U+09CD U+09A8,image/09B8-09CD-09A8.svg,স্ন,SA + HALANT + NA
U+09B8 U+09CD U+09AA,image/09B8-09CD-09AA.svg,স্প,SA + HALANT + PA
U+09B8 U+09CD U+09AB,image/09B8-09CD-09AB.svg,স্ফ,SA + HALANT + PHA
U+09B8 U+09CD U+09AC,image/09B8-09CD-09AC.svg,স্ব,SA + HALANT + BA
U+09B8 U+09CD U+09B2,image/09B8-09CD-09B2.svg,স্ল,SA + HALANT + LA
U+09B8 U+09CD U+09F0,image/09B8-09CD-09F0.svg,স্ৰ,SA + HALANT + RA
U+09B9 U+09CD U+09A3,image/09B9-09CD-09A3.svg,হ্ণ,HA + HALANT + NA
U+09B9 U+09CD U+09A3 U+09BF,image/09B9-09CD-09A3-09BF.svg,হ্ণি,HA + HALANT + NA + VOWEL SIGN I
U+09B9 U+09CD U+09A8,image/09B9-09CD-09A8.svg,হ্ন,HA + HALANT + NA
U+09B9 U+09CD U+09AC,image/09B9-09CD-09AC.svg,হ্ব,HA + HALANT + BA
U+09B9 U+09CD U+09AE,image/09B9-09CD-09AE.svg,হ্ম,HA + HALANT + MA
U+09B9 U+09CD U+09B2,image/09B9-09CD-09B2.svg,হ্ল,HA + HALANT + LA
U+09B9 U+09CD U+09F0,image/09B9-09CD-09F0.svg,হ্ৰ ,HA + HALANT + RA
U+09F0 U+09CD U+09A7 U+09CD U+09AC,image/09F0-09CD-09A7-09CD-09AC.svg,ৰ্ধ্ব,RA + HALANT + DHA + HALANT + BA 
U+09F0 U+09CD U+09B6 U+09CD U+09AC,image/09F0-09CD-09B6-09CD-09AC.svg,ৰ্শ্ব,RA + HALANT + SHA + HALANT + BA
